Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.656925,6.55,6.475,0.112,4.916,4.916
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.66261,5.686,5.7,0.112,4.931,4.931
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.667863,5.253,5.256,0.111,4.933,4.933
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.673328,5.465,5.374,0.112,4.842,4.842
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.678597,5.269,5.293,0.12,4.865,4.865
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.683843,5.246,5.319,0.111,4.939,4.939
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.689051,5.207,5.484,0.131,5.215,5.215
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.694236,5.186,5.416,0.149,5.445,5.445
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.700268,6.031,5.518,0.102,4.932,4.932
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.704607,4.34,5.086,0.116,5.678,5.678
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.710399,5.791,5.268,0.118,5.154,5.154
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.715447,5.048,5.355,0.118,5.46,5.46
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.720693,5.246,5.359,0.11,5.574,5.574
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.726032,5.34,5.325,0.119,5.559,5.559
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.732268,6.235,5.585,0.099,4.909,4.909
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.736909,4.641,5.401,0.112,5.669,5.669
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.742785,5.877,5.322,0.104,5.114,5.114
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.751532,8.747,8.42,0.123,4.787,4.787
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.7575,5.967,6.001,0.113,4.821,4.821
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.763508,6.008,6,0.113,4.812,4.812
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.76814,4.631,5.272,0.113,5.452,5.452
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.773594,5.454,5.347,0.116,5.345,5.345
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.778481,4.887,5.321,0.119,5.779,5.779
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.783823,5.342,4.999,0.113,5.436,5.436
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.789496,5.673,5.351,0.112,5.114,5.114
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.794855,5.359,5.277,0.118,5.032,5.032
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.800094,5.239,5.288,0.114,5.081,5.081
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.805594,5.5,5.314,0.113,4.895,4.895
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.811392,5.798,5.831,0.104,4.928,4.928
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.815843,4.451,5.355,0.11,5.832,5.832
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.821322,5.479,5.01,0.118,5.363,5.363
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.826672,5.35,5.346,0.124,5.358,5.358
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.832701,6.029,5.545,0.1,4.873,4.873
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.837297,4.596,5.286,0.109,5.563,5.563
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.843046,5.749,5.342,0.105,5.156,5.156
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.851547,8.5,8.299,0.116,4.955,4.955
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.858133,6.586,6.476,0.117,4.845,4.845
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.863196,5.064,5.387,0.109,5.168,5.168
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.868702,5.506,5.344,0.115,5.006,5.006
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.874088,5.386,5.349,0.107,4.97,4.97
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.879529,5.441,5.385,0.119,4.914,4.914
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.885446,5.917,5.936,0.107,4.934,4.934
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.889907,4.462,5.307,0.125,5.779,5.779
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.895154,5.247,4.98,0.117,5.512,5.512
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.900605,5.451,4.986,0.125,5.047,5.047
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.905875,5.27,5.344,0.114,5.122,5.122
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.911114,5.239,5.275,0.133,5.157,5.157
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.916228,5.114,5.306,0.133,5.349,5.349
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.921457,5.23,5.362,0.139,5.482,5.482
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.9268,5.342,5.278,0.117,5.418,5.418
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.932014,5.214,5.3,0.111,5.504,5.504
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.93761,5.596,5.308,0.111,5.216,5.216
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.943712,6.102,5.79,0.11,4.904,4.904
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.951873,8.161,8.158,0.123,4.901,4.901
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.958557,6.684,6.657,0.128,4.874,4.874
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.963855,5.298,5.362,0.102,4.938,4.938
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.969194,5.339,5.252,0.111,4.85,4.85
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.974499,5.305,5.34,0.118,4.885,4.885
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.980469,5.97,5.749,0.096,4.663,4.663
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.98481,4.341,5.264,0.116,5.586,5.586
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.990383,5.573,5.025,0.119,5.039,5.039
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.995519,5.136,5.349,0.11,5.252,5.252
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.001483,5.964,5.571,0.104,4.859,4.859
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.006055,4.572,5.404,0.114,5.691,5.691
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.011745,5.69,5.205,0.157,5.206,5.206
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.017555,5.81,5.458,0.125,4.855,4.855
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.021939,4.384,5.083,0.127,5.553,5.553
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.027178,5.239,4.981,0.115,5.296,5.296
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.033155,5.978,5.591,0.104,4.91,4.91
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.037624,4.469,5.354,0.126,5.795,5.795
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.043763,6.139,5.285,0.11,4.941,4.941
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.052286,8.523,8.447,0.127,4.865,4.865
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.058655,6.369,6.431,0.115,4.927,4.927
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.063714,5.059,5.318,0.118,5.187,5.187
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.069074,5.359,5.312,0.158,5.14,5.14
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.074522,5.449,5.381,0.121,5.072,5.072
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.079633,5.111,5.267,0.152,5.228,5.228
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.084963,5.33,5.275,0.116,5.172,5.172
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.090335,5.372,5.315,0.115,5.116,5.116
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.09554,5.205,5.308,0.122,5.219,5.219
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.100845,5.305,5.264,0.11,5.178,5.178
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.106263,5.418,5.292,0.106,5.052,5.052
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.111481,5.218,5.347,0.111,5.181,5.181
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.117301,5.82,5.309,0.106,4.67,4.67
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.122016,4.715,5.324,0.113,5.279,5.279
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.127108,5.092,5.271,0.126,5.458,5.458
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.132704,5.595,5.328,0.111,5.191,5.191
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.138131,5.427,5.391,0.108,5.155,5.155
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.143612,5.482,5.315,0.108,4.988,4.988
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.152209,8.597,8.397,0.119,4.788,4.788
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.158473,6.263,6.223,0.115,4.748,4.748
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.163739,5.266,5.297,0.111,4.779,4.779
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.169008,5.269,5.338,0.118,4.848,4.848
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.1742,5.192,5.389,0.122,5.045,5.045
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.180008,5.808,5.636,0.116,4.873,4.873
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.18486,4.852,5.291,0.123,5.312,5.312
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.190233,5.373,5.373,0.107,5.312,5.312
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.195707,5.474,5.341,0.111,5.179,5.179
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.200873,5.166,5.33,0.12,5.343,5.343
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.206099,5.225,5.348,0.131,5.465,5.465
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.211386,5.288,5.283,0.15,5.461,5.461
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.216564,5.178,5.254,0.113,5.537,5.537
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.222086,5.523,5.32,0.136,5.335,5.335
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.227752,5.665,5.287,0.112,4.956,4.956
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.232881,5.129,5.164,0.105,4.991,4.991
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.2379,5.02,5.081,0.126,5.052,5.052
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.243452,5.551,5.398,0.107,4.899,4.899
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.251621,8.169,8.127,0.114,4.857,4.857
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.258231,6.61,6.548,0.159,4.795,4.795
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.263584,5.353,5.443,0.108,4.885,4.885
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.268763,5.179,5.69,0.134,5.396,5.396
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.274115,5.352,5.272,0.132,5.316,5.316
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.280019,5.904,5.481,0.105,4.893,4.893
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.284412,4.393,5.391,0.119,5.89,5.89
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.289783,5.371,4.982,0.121,5.501,5.501
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.295037,5.253,5.037,0.117,5.284,5.284
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.300658,5.621,5.372,0.113,5.035,5.035
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.305928,5.27,5.332,0.11,5.097,5.097
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.311099,5.17,5.324,0.116,5.25,5.25
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.316542,5.443,5.356,0.11,5.163,5.163
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.321915,5.373,5.478,0.111,5.267,5.267
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.327043,5.127,5.304,0.136,5.444,5.444
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.332523,5.48,5.331,0.113,5.295,5.295
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.338193,5.67,5.367,0.127,4.991,4.991
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.344009,5.816,5.717,0.123,4.892,4.892
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.351817,7.808,7.795,0.11,4.88,4.88
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.358401,6.583,6.615,0.111,4.911,4.911
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.363575,5.174,5.324,0.134,5.061,5.061
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.369447,5.873,5.718,0.116,4.907,4.907
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.374697,5.25,5.35,0.113,5.007,5.007
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.380133,5.436,5.332,0.116,4.903,4.903
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.385489,5.356,5.389,0.119,4.936,4.936
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.390926,5.437,5.294,0.124,4.793,4.793
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.395982,5.056,5.375,0.118,5.111,5.111
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.401766,5.784,5.456,0.103,4.783,4.783
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.407025,5.259,5.366,0.1,4.89,4.89
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.412207,5.182,5.336,0.102,5.044,5.044
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,5.417319,5.112,5.353,0.116,5.285,5.285
